delivery_id,driver_id,delivery_distance_meters,delivery_status
71531745,3425,3301,DELIVERED
71532411,18607,3641,DELIVERED
71527885,357,2062,DELIVERED
71531031,10978,400,DELIVERED
71530795,627,4178,DELIVERED
71529170,14290,2525,DELIVERED
71527925,10978,491,DELIVERED
71531450,11930,4653,DELIVERED
71529068,27219,3485,DELIVERED
71530359,33229,1354,DELIVERED
71534118,18758,1136,DELIVERED
71529226,5058,981,DELIVERED
71536169,18758,1364,DELIVERED
71538455,,1595,CANCELLED
71529113,32241,3943,DELIVERED
71537636,32130,1545,DELIVERED
71537187,,3206,CANCELLED
71530478,26144,2157,DELIVERED
71532045,25592,2644,DELIVERED
71534188,5965,463,DELIVERED
71529332,13453,3204,DELIVERED
71531746,17749,2293,DELIVERED
71533046,7798,7002,DELIVERED
71536626,6516,3053,DELIVERED
71534587,19085,3106,DELIVERED
71530620,430,383,DELIVERED
71536131,34268,3954,DELIVERED
71535424,14666,4175,DELIVERED
71536839,29038,1034,DELIVERED
71529045,2337,3716,DELIVERED
71532464,4586,1494,DELIVERED
71535155,1015,1378,DELIVERED
71533757,5250,624,DELIVERED
71536105,6904,3543,DELIVERED
71530171,3022,1613,DELIVERED
71528331,29258,5389,DELIVERED
71534945,14513,3334,DELIVERED
71535919,18715,3413,DELIVERED
71532844,28836,896,DELIVERED
71530455,8456,4713,DELIVERED
71532168,6726,1600,DELIVERED
71537022,7249,1458,DELIVERED
71536741,14513,2498,DELIVERED
71534190,11887,2333,DELIVERED
71531336,20411,321,DELIVERED
71530174,11887,985,DELIVERED
71533510,17537,443,DELIVERED
71533003,29202,633,DELIVERED
71533349,31084,3111,DELIVERED
71535809,12091,1987,DELIVERED
71539421,,1482,CANCELLED
71533284,9211,1191,DELIVERED
71540323,,1889,CANCELLED
71537337,12893,439,DELIVERED
71534315,2119,2895,DELIVERED
71533986,30032,416,DELIVERED
71537615,26543,3808,DELIVERED
71538511,26543,3830,DELIVERED
71539135,598,2245,DELIVERED
71535951,7938,2316,DELIVERED
71533158,1433,367,DELIVERED
71534654,1433,506,DELIVERED
71537295,20223,765,DELIVERED
71533882,976,963,DELIVERED
71538818,23695,1042,DELIVERED
71539171,7226,1839,DELIVERED
71535933,29202,648,DELIVERED
71537259,13546,204,DELIVERED
71536256,28668,1184,DELIVERED
71524290,16575,3002,DELIVERED
71538649,24088,2713,DELIVERED
71540410,11171,3091,DELIVERED
71538495,3478,1192,DELIVERED
71538020,3834,988,DELIVERED
71538553,7549,3073,DELIVERED
71540901,27122,2766,DELIVERED
71534579,18856,2893,DELIVERED
71532134,30879,2739,DELIVERED
71540441,2091,1211,DELIVERED
71537620,11162,1918,DELIVERED
71536947,23063,3779,DELIVERED
71534177,15834,1176,DELIVERED
71538497,13569,1902,DELIVERED
71536258,8592,1676,DELIVERED
71524062,16575,3002,DELIVERED
71538650,4347,1219,DELIVERED
71542323,356,2705,DELIVERED
71537364,14059,60,DELIVERED
71535679,1203,648,DELIVERED
71541334,24584,1311,DELIVERED
71540982,7783,2516,DELIVERED
71538854,9618,3353,DELIVERED
71538949,464,1709,DELIVERED
71538133,9301,1736,DELIVERED
71537558,5235,3222,DELIVERED
71540849,27711,1084,DELIVERED
71540794,464,2392,DELIVERED
71538735,976,790,DELIVERED
71542004,11857,404,DELIVERED
71534845,25651,845,DELIVERED
71535950,25651,688,DELIVERED
71533499,138,1400,DELIVERED
71539223,366,3120,DELIVERED
71538557,794,1274,DELIVERED
71542724,27736,3421,DELIVERED
71538580,10927,1189,DELIVERED
71538017,16575,511,DELIVERED
71537644,11162,2213,DELIVERED
71541508,7761,1805,DELIVERED
71543534,7761,1827,DELIVERED
71543213,33316,330,DELIVERED
71537326,9315,212,DELIVERED
71541195,7761,2538,DELIVERED
71540890,22217,1572,DELIVERED
71533820,5232,814,DELIVERED
71538760,21154,727,DELIVERED
71543624,26230,3772,DELIVERED
71536906,22423,4727,DELIVERED
71539650,148,2781,DELIVERED
71535602,34049,2795,DELIVERED
71536615,29624,2653,DELIVERED
71541446,921,218,DELIVERED
71537467,6893,1438,DELIVERED
71538184,6436,579,DELIVERED
71544414,409,3496,DELIVERED
71542662,12023,2089,DELIVERED
71544302,14509,1994,DELIVERED
71539061,6893,1205,DELIVERED
71533692,25651,1363,DELIVERED
71541140,7930,6726,DELIVERED
71539644,4586,2868,DELIVERED
71539005,1377,3167,DELIVERED
71540854,26910,263,DELIVERED
71540269,7956,1243,DELIVERED
71536391,29186,975,DELIVERED
71540755,28553,2279,DELIVERED
71538407,33495,3645,DELIVERED
71541321,13401,5727,DELIVERED
71542305,16350,1837,DELIVERED
71540915,12893,2786,DELIVERED
71536682,10927,677,DELIVERED
71545319,9317,1948,DELIVERED
71544484,3780,1431,DELIVERED
71546213,15915,371,DELIVERED
71537591,4950,543,DELIVERED
71535316,3625,2016,DELIVERED
71538716,454,3673,DELIVERED
71543088,33044,495,DELIVERED
71542082,14792,1819,DELIVERED
71548193,3287,1308,DELIVERED
71544232,26879,3483,DELIVERED
71542692,5527,2861,DELIVERED
71540540,22217,862,DELIVERED
71542746,13401,3516,DELIVERED
71547841,651,2167,DELIVERED
71541828,20223,1123,DELIVERED
71546172,5349,1300,DELIVERED
71534845,25651,845,DELIVERED
71541176,16307,979,DELIVERED
71541606,5540,843,DELIVERED
71539952,29966,2030,DELIVERED
71541931,511,3931,DELIVERED
71541331,23603,1837,DELIVERED
71541490,26300,2443,DELIVERED
71541605,22354,1138,DELIVERED
71543788,32433,2711,DELIVERED
71547264,25798,4210,DELIVERED
71539848,17590,1449,DELIVERED
71545653,31050,2041,DELIVERED
71544632,7716,3262,DELIVERED
71541290,17457,1921,DELIVERED
71543133,10024,179,DELIVERED
71542721,6646,3125,DELIVERED
71540696,34207,3073,DELIVERED
71538948,5058,2722,DELIVERED
71539423,9540,3522,DELIVERED
71543226,11545,2780,DELIVERED
71521545,19877,1766,DELIVERED
71541488,7767,3997,DELIVERED
71535950,25651,688,DELIVERED
71542009,17570,4017,DELIVERED
71546256,19586,1386,DELIVERED
71545872,28345,1410,DELIVERED
71550066,4929,786,DELIVERED
71544140,5965,582,DELIVERED
71542000,651,5181,DELIVERED
71539109,10271,2572,DELIVERED
71533889,25651,6250,DELIVERED
71540517,33715,2376,DELIVERED
71538614,12440,5858,DELIVERED
71543528,10024,1424,DELIVERED
71546040,6675,1720,DELIVERED
71541429,9509,5079,DELIVERED
71543172,16529,3320,DELIVERED
71547364,596,2547,DELIVERED
71536849,33830,3562,DELIVERED
71547438,596,1264,DELIVERED
71545827,32046,1846,DELIVERED
71533431,3621,2733,DELIVERED
71540888,6952,2259,DELIVERED
71542987,5098,5735,DELIVERED
71543582,9062,1559,DELIVERED
71540757,11930,1120,DELIVERED
71544516,3306,627,DELIVERED
71541246,19968,633,DELIVERED
71547141,15286,3045,DELIVERED
71542586,5269,2852,DELIVERED
71547815,5355,3843,DELIVERED
71540851,4381,5018,DELIVERED
71546126,14805,2124,DELIVERED
71543779,17035,4961,DELIVERED
71549399,7235,2391,DELIVERED
71543073,,1236,CANCELLED
71543228,15661,3169,DELIVERED
71548079,6252,2182,DELIVERED
71546322,,4985,CANCELLED
71542459,31141,819,DELIVERED
71542101,,3927,CANCELLED
71547266,15898,4677,DELIVERED
71544685,16993,561,DELIVERED
71544736,6144,2357,DELIVERED
71551555,26010,982,DELIVERED
71547951,14702,3162,DELIVERED
71540642,14110,4959,DELIVERED
71546743,7451,1895,DELIVERED
71543954,7767,953,DELIVERED
71550336,13017,1897,DELIVERED
71536646,5907,1115,DELIVERED
71550941,3906,3926,DELIVERED
71550195,32241,2874,DELIVERED
71545790,32836,1077,DELIVERED
71543723,1599,1479,DELIVERED
71543579,7480,1793,DELIVERED
71544643,7938,5084,DELIVERED
71550111,27122,3661,DELIVERED
71533692,25651,1363,DELIVERED
71541830,30032,943,DELIVERED
71541381,29852,2839,DELIVERED
71543715,27122,630,DELIVERED
71550201,26506,2273,DELIVERED
71542929,15542,1730,DELIVERED
71545677,18856,2112,DELIVERED
71549592,18856,1571,DELIVERED
71372319,356,1667,DELIVERED
71543783,9043,2080,DELIVERED
71537377,10877,1086,DELIVERED
71541037,29202,1253,DELIVERED
71548044,31495,3685,DELIVERED
71546984,4896,576,DELIVERED
71541829,7226,3846,DELIVERED
71549797,32304,1737,DELIVERED
71551493,32304,2383,DELIVERED
71551116,11522,4569,DELIVERED
71541989,12663,2760,DELIVERED
71550366,8958,4465,DELIVERED
71549745,26010,633,DELIVERED
71547308,4896,147,DELIVERED
71553111,,1952,CANCELLED
71552091,13453,1369,DELIVERED
71547046,13453,4913,DELIVERED
71550112,10978,1223,DELIVERED
71550627,8531,4630,DELIVERED
71550797,6361,1410,DELIVERED
71550901,11698,4851,DELIVERED
71552021,358,2941,DELIVERED
71546115,7480,3258,DELIVERED
71550027,7170,1135,DELIVERED
71547404,511,1754,DELIVERED
71544147,11930,1466,DELIVERED
71548430,4190,2289,DELIVERED
71549596,7549,1798,DELIVERED
71552858,33316,2967,DELIVERED
71549009,7263,4014,DELIVERED
71549148,25588,3303,DELIVERED
71552170,5037,1731,DELIVERED
71546983,32809,5512,DELIVERED
71551969,19085,1492,DELIVERED
71551910,13599,1025,DELIVERED
71548466,,7022063,DELIVERED
71544515,28165,2858,DELIVERED
71542829,14509,2039,DELIVERED
71548053,27294,1607,DELIVERED
71551678,7798,2072,DELIVERED
71552753,378,742,DELIVERED
71548304,4586,2032,DELIVERED
71549280,938,1231,DELIVERED
71551797,4737,2984,DELIVERED
71550507,17749,204,DELIVERED
71548264,27165,2304,DELIVERED
71548431,6161,727,DELIVERED
71533889,25651,6250,DELIVERED
71552217,11084,2076,DELIVERED
71548525,16180,273,DELIVERED
71543143,,1793,CANCELLED
71547691,27294,3773,DELIVERED
71518866,6662,4418,DELIVERED
71550233,9301,353,DELIVERED
71541932,4950,2789,DELIVERED
71551631,2119,1138,DELIVERED
71549680,25158,1159,DELIVERED
71552971,10504,1734,DELIVERED
71542696,24571,3843,DELIVERED
71553498,12186,1446,DELIVERED
71533850,2337,3166,DELIVERED
71530089,26779,1793,DELIVERED
71551465,7799,3303,DELIVERED
71552152,26609,1161,DELIVERED
71553845,1032,2317,DELIVERED
71542238,5232,660,DELIVERED
71553142,28910,4101,DELIVERED
71551919,888,2807,DELIVERED
71552710,18837,1332,DELIVERED
71550441,24209,3423,DELIVERED
71552154,23695,663,DELIVERED
71552641,13074,4006,DELIVERED
71549451,5965,1270,DELIVERED
71541502,25651,2607,DELIVERED
71543956,6952,4300,DELIVERED
71549453,1094,1199,DELIVERED
71551081,12091,2824,DELIVERED
71550305,29150,2986,DELIVERED
71554529,12724,1782,DELIVERED
71550598,9618,3357,DELIVERED
71553998,30257,2838,DELIVERED
71546707,9025,3206,DELIVERED
71543781,11887,981,DELIVERED
71551184,28180,1260,DELIVERED
71551241,26511,2615,DELIVERED
71553464,5235,1962,DELIVERED
71543446,9025,2543,DELIVERED
71543230,1433,400,DELIVERED
71546839,11263,2705,DELIVERED
71542315,11263,3257,DELIVERED
71542679,6952,1671,DELIVERED
71541288,25651,1147,DELIVERED
71551078,20008,3748,DELIVERED
71552570,22290,273,DELIVERED
71553890,202,1010,DELIVERED
71551639,6536,358,DELIVERED
71531173,2354,1561,DELIVERED
71547938,24381,1514,DELIVERED
71551858,32109,1018,DELIVERED
71547215,2751,1650,DELIVERED
71547949,22354,2594,DELIVERED
71540463,5907,1909,DELIVERED
71550064,23399,1597,DELIVERED
71552218,11545,2868,DELIVERED
71553269,8855,293,DELIVERED
71551181,2091,1793,DELIVERED
71496663,,3757,DELIVERED
71552641,29634,4006,DELIVERED
71550369,8940,998,DELIVERED
71550718,7907,3169,DELIVERED
71559357,,3178,CANCELLED
71544734,5403,3372,DELIVERED
71553178,29451,1307,DELIVERED
71555537,19215,1839,DELIVERED
71556503,,5305,CANCELLED
71556638,31046,3528,DELIVERED
71552447,20552,218,DELIVERED
71558236,28817,1877,DELIVERED
71551180,446,3984,DELIVERED
71553028,18607,3262,DELIVERED
71542352,23638,1457,DELIVERED
71554020,148,1506,DELIVERED
71543311,8122,2364,DELIVERED
71545148,583,1259,DELIVERED
71553185,4567,1771,DELIVERED
71555639,921,1635,DELIVERED
71549934,23679,1295,DELIVERED
71553902,1015,3934,DELIVERED
71556051,14792,3490,DELIVERED
71557651,357,2647,DELIVERED
71543861,7754,2814,DELIVERED
71550570,13599,291,DELIVERED
71558367,27682,3876,DELIVERED
71553893,29544,339,DELIVERED
71549548,23399,2887,DELIVERED
71549639,23399,1629,DELIVERED
71548529,174,1458,DELIVERED
71554590,26230,922,DELIVERED
71545782,20411,400,DELIVERED
71551963,138,2003,DELIVERED
71555396,6571,1818,DELIVERED
71554990,344,967,DELIVERED
71553235,3354,1122,DELIVERED
71549333,5236,1702,DELIVERED
71550162,18748,1229,DELIVERED
71556871,28175,3840,DELIVERED
71557676,27219,3755,DELIVERED
71553685,8456,4575,DELIVERED
71561343,2836,301,DELIVERED
71561019,627,2376,DELIVERED
71554918,358,3677,DELIVERED
71554792,26520,1476,DELIVERED
71557681,9654,305,DELIVERED
71553847,12132,540,DELIVERED
71554923,17832,1770,DELIVERED
71553120,11171,2682,DELIVERED
71558142,28913,2107,DELIVERED
71554700,17660,2073,DELIVERED
71541288,25651,1147,DELIVERED
71553266,27534,909,DELIVERED
71557255,17610,461,DELIVERED
71550340,25651,5770,DELIVERED
71544519,22423,826,DELIVERED
71555002,1855,1427,DELIVERED
71547630,26832,1179,DELIVERED
71547144,29038,451,DELIVERED
71560681,5171,930,DELIVERED
71550841,27122,802,DELIVERED
71558131,5171,2401,DELIVERED
71556715,3780,506,DELIVERED
71557434,3780,468,DELIVERED
71557978,5171,1374,DELIVERED
71549001,27122,687,DELIVERED
71538594,25651,4626,DELIVERED
71563096,975,1478,DELIVERED
71556637,148,2881,DELIVERED
71556740,12330,807,DELIVERED
71551833,11172,900,DELIVERED
71547689,12330,791,DELIVERED
71547895,20177,422,DELIVERED
71556158,17660,1505,DELIVERED
71557192,7773,1057,DELIVERED
71559043,29624,1505,DELIVERED
71557431,13356,1180,DELIVERED
71555020,13117,1508,DELIVERED
71555135,12346,7612,DELIVERED
71555397,228,2866,DELIVERED
71549865,11869,3923,DELIVERED
71538594,11869,4626,DELIVERED
71561425,23780,1725,DELIVERED
71550517,202,976,DELIVERED
71556392,9301,215,DELIVERED
71554963,7930,3552,DELIVERED
71556604,15834,1388,DELIVERED
71559487,,676,CANCELLED
71548843,20177,2580,DELIVERED
71555071,1004,4322,DELIVERED
71561638,,5200,CANCELLED
71559921,228,3222,DELIVERED
71552930,28110,2962,DELIVERED
71556956,356,1888,DELIVERED
71548451,10271,786,DELIVERED
71561926,12062,1566,DELIVERED
71561454,25409,1806,DELIVERED
71551514,24550,2921,DELIVERED
71560646,11615,1192,DELIVERED
71556918,11941,1149,DELIVERED
71555940,13111,427,DELIVERED
71555108,18748,734,DELIVERED
71555053,15898,2744,DELIVERED
71558519,20552,842,DELIVERED
71547638,10271,2578,DELIVERED
71553715,25651,1148,DELIVERED
71554005,25651,1741,DELIVERED
71560867,32840,4132,DELIVERED
71557811,16575,2602,DELIVERED
71559475,32840,3921,DELIVERED
71559841,13546,203,DELIVERED
71557030,5965,3462,DELIVERED
71557731,5250,1271,DELIVERED
71557999,20552,767,DELIVERED
71550372,5813,828,DELIVERED
71559441,15231,981,DELIVERED
71563754,16739,4066,DELIVERED
71563893,464,766,DELIVERED
71565639,,2561,CANCELLED
71558183,30053,790,DELIVERED
71557872,15286,4967,DELIVERED
71552638,25651,5227,DELIVERED
71551846,25651,2112,DELIVERED
71561606,14059,1264,DELIVERED
71561919,32241,6104,DELIVERED
71561542,12440,3523,DELIVERED
71559213,9996,1269,DELIVERED
71554794,23587,3838,DELIVERED
71547953,25651,2639,DELIVERED
71560705,13569,795,DELIVERED
71550575,3354,1106,DELIVERED
71560153,34268,743,DELIVERED
71561934,,5874,DELIVERED
71557097,7235,2016,DELIVERED
71559028,7783,5493,DELIVERED
71561850,17035,642,DELIVERED
71559844,14136,2292,DELIVERED
71561466,26536,2763,DELIVERED
71563527,511,2397,DELIVERED
71562953,34268,2897,DELIVERED
71562491,17749,4975,DELIVERED
71556935,16575,4064,DELIVERED
71551589,6144,1129,DELIVERED
71564783,5098,2785,DELIVERED
71551740,7549,4009,DELIVERED
71556155,26233,2331,DELIVERED
71553715,16993,1148,DELIVERED
71555637,9509,1785,DELIVERED
71558681,24933,2992,DELIVERED
71551464,9043,2053,DELIVERED
71566883,,609,CANCELLED
71559079,8592,1276,DELIVERED
71564727,17457,5763,DELIVERED
71558551,25409,1565,DELIVERED
71551464,9043,2053,DELIVERED
71554530,14509,3975,DELIVERED
71559194,9317,5150,DELIVERED
71568051,33715,7689,DELIVERED
71559942,5037,2382,DELIVERED
71563045,17596,2714,DELIVERED
71557808,4906,6314,DELIVERED
71562147,217,2064,DELIVERED
71557483,5527,3830,DELIVERED
71558808,9584,1299,DELIVERED
71552881,24584,1380,DELIVERED
71554588,196,159,DELIVERED
71565060,25654,1197,DELIVERED
71558679,9806,3910,DELIVERED
71547614,29638,242,DELIVERED
71551179,25651,5368,DELIVERED
71549600,25651,4645,DELIVERED
71551741,7763,3966,DELIVERED
71559285,7767,2746,DELIVERED
71563821,789,1667,DELIVERED
71558669,7468,2189,DELIVERED
71566447,18856,3751,DELIVERED
71550202,5349,1738,DELIVERED
71555739,7456,4189,DELIVERED
71559073,23558,650,DELIVERED
71550340,25651,5770,DELIVERED
71554080,25651,1710,DELIVERED
71553746,29186,451,DELIVERED
71548415,9540,1505,DELIVERED
71551553,14110,4244,DELIVERED
71563447,24130,1437,DELIVERED
71558925,27736,3060,DELIVERED
71550708,25651,2596,DELIVERED
71548146,15050,237,DELIVERED
71549949,25651,2191,DELIVERED
71559035,27810,635,DELIVERED
71565537,902,7906,DELIVERED
71555954,26144,1089,DELIVERED
71552638,18856,5227,DELIVERED
71565183,13401,4901,DELIVERED
71556543,24381,3481,DELIVERED
71550400,7761,496,DELIVERED
71566954,7480,2909,DELIVERED
71559012,25651,3536,DELIVERED
71558141,749,1913,DELIVERED
71559288,7108,1728,DELIVERED
71559032,5250,1559,DELIVERED
71549834,25651,1062,DELIVERED
71562049,976,519,DELIVERED
71562550,3834,61,DELIVERED
71566340,2337,4539,DELIVERED
71565482,8378,2866,DELIVERED
71563889,9806,2365,DELIVERED
71560439,6726,1093,DELIVERED
71558360,26274,2294,DELIVERED
71559902,800,5144,DELIVERED
71563043,7468,1334,DELIVERED
71553429,19085,1011,DELIVERED
71566352,6436,672,DELIVERED
71549949,26629,2191,DELIVERED
71562545,5235,1598,DELIVERED
71560653,430,1480,DELIVERED
71557100,34207,3302,DELIVERED
71557653,33316,2703,DELIVERED
71564856,4737,1350,DELIVERED
71549834,26629,1062,DELIVERED
71563367,3906,4892,DELIVERED
71567813,22290,266,DELIVERED
71563776,5037,2382,DELIVERED
71562747,6726,789,DELIVERED
71565880,888,2721,DELIVERED
71565399,27165,447,DELIVERED
71561684,358,1963,DELIVERED
71568363,9509,5042,DELIVERED
71561348,28817,4521,DELIVERED
71550711,11887,1797,DELIVERED
71565995,32109,4874,DELIVERED
71567653,16307,140,DELIVERED
71567987,29865,3592,DELIVERED
71565828,12724,344,DELIVERED
71557809,8102,6017,DELIVERED
71547953,25651,2639,DELIVERED
71554247,22423,1224,DELIVERED
71547953,24571,2639,DELIVERED
71564267,4929,745,DELIVERED
71561930,19877,3261,DELIVERED
71562814,1203,396,DELIVERED
71564062,27810,1662,DELIVERED
71562558,29852,2792,DELIVERED
71565893,651,1750,DELIVERED
71567716,29686,1331,DELIVERED
71567189,494,8097,DELIVERED
71559068,20177,1413,DELIVERED
71558074,15050,3261,DELIVERED
71563246,14110,3081,DELIVERED
71562675,976,1549,DELIVERED
71568661,25651,581,DELIVERED
71562050,5364,1139,DELIVERED
71567413,25798,6725,DELIVERED
71560254,5394,1669,DELIVERED
71567233,13879,1237,DELIVERED
71551846,25651,2112,DELIVERED
71567705,5630,362,DELIVERED
71568356,509,3301,DELIVERED
71567094,794,556,DELIVERED
71555959,11911,5231,DELIVERED
71562765,3572,1180,DELIVERED
71563055,8122,1792,DELIVERED
71568429,9211,540,DELIVERED
71568187,789,1748,DELIVERED
71564177,9618,3549,DELIVERED
71543579,13569,1793,DELIVERED
71565462,29544,957,DELIVERED
71568183,15898,3908,DELIVERED
71563446,15898,125,DELIVERED
71566070,6228,2222,DELIVERED
71572994,28910,3185,DELIVERED
71565039,2119,2597,DELIVERED
71557604,5907,4249,DELIVERED
71567193,28553,1243,DELIVERED
71564683,23219,1398,DELIVERED
71562817,26511,2618,DELIVERED
71541502,25651,2607,DELIVERED
71572363,11545,4363,DELIVERED
71554409,34051,4098,DELIVERED
71563360,9315,1157,DELIVERED
71567342,27741,4960,DELIVERED
71567815,32140,839,DELIVERED
71564653,27381,1837,DELIVERED
71560542,29271,3151,DELIVERED
71564273,26832,1368,DELIVERED
71566603,3022,476,DELIVERED
71570990,888,2246,DELIVERED
71562227,31950,2552,DELIVERED
71567211,10561,899,DELIVERED
71559868,29966,678,DELIVERED
71559477,26075,2987,DELIVERED
71560749,26785,5034,DELIVERED
71567202,24326,3336,DELIVERED
71567205,4381,1052,DELIVERED
71568870,24326,7558,DELIVERED
71566951,28553,2504,DELIVERED
71561611,20008,3569,DELIVERED
71564176,407,666,DELIVERED
71565467,7549,3694,DELIVERED
71569018,32140,780,DELIVERED
71566241,7549,6412,DELIVERED
71562611,15915,471,DELIVERED
71572789,25588,3194,DELIVERED
71573202,30442,1300,DELIVERED
